Filename,Start,End,Final_Start,Final_End,Transcription_id,Time,Transcription
KGSO1-App-Dep-Jun-01-2024-0000Z.wav,00:20:31,00:20:44,0:20:31,0:20:44,0026,000000Z,kafive fiverdr contact mr zero two five analmre  cimbingtin one two toud flight level one nine zero ont iue
KGSO1-App-Dep-Jun-01-2024-0000Z.wav,00:20:48,00:21:00,0:20:48,0:21:00,0027,000000Z,oc owr four four re
KGSO1-App-Dep-Jun-01-2024-0000Z.wav,00:21:02,00:21:05,0:21:02,0:21:05,0028,000000Z,rot
KGSO1-App-Dep-Jun-01-2024-0000Z.wav,00:22:16,00:22:21,0:22:16,0:22:21,0029,000000Z,tfoufr controne two four pocimnt zulu
KGSO1-App-Dep-Jun-01-2024-0000Z.wav,00:22:22,00:22:26,0:22:22,0:22:26,0030,000000Z,o
KGSO1-App-Dep-Jun-01-2024-0000Z.wav,00:22:27,00:22:35,0:22:27,0:22:35,0031,000000Z,umber six foxo gol ktrol approach one wre two point three four to three seve four fouthe
KGSO1-App-Dep-Jun-01-2024-0000Z.wav,00:24:54,00:25:07,0:24:54,0:25:07,0032,000000Z,three five xckatttrightpartrackrkto
KGSO1-App-Dep-Jun-01-2024-0000Z.wav,00:25:08,00:25:13,0:25:08,0:25:13,0033,000000Z,w five ve to
KGSO1-App-Dep-Jun-01-2024-0000Z.wav,00:25:14,00:25:25,0:25:14,0:25:25,0034,000000Z,six four fourto three nine two
KGSO1-App-Dep-Jun-01-2024-0000Z.wav,00:27:10,00:27:17,0:27:10,0:27:17,0035,000000Z,iwi ix fourze
KGSO1-App-Dep-Jun-01-2024-0000Z.wav,00:28:23,00:28:30,0:28:23,0:28:30,0036,000000Z,maintain tlthree thousandi three nine two
KGSO1-App-Dep-Jun-01-2024-0000Z.wav,00:30:19,00:30:23,0:30:19,0:30:23,0037,000000Z,ur fu four foutofou
KGSO1-App-Dep-Jun-01-2024-0000Z.wav,00:30:24,00:30:31,0:30:24,0:30:31,0038,000000Z,cootwo fourfo swis four four
KGSO1-App-Dep-Jun-01-2024-0000Z.wav,00:31:55,00:31:56,0:31:55,0:31:56,0039,000000Z,to
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:00:20,00:00:24,0:30:20,0:30:24,0040,003000Z,fu fu four fur  fur
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:00:26,00:00:33,0:30:26,0:30:33,0041,003000Z,vetre to our otwo fovr foswis four four
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:01:57,00:02:06,0:31:57,0:32:06,0042,003000Z,i three nine sixfetthee nie cart one one nine ont oe
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:02:07,00:02:20,0:32:07,0:32:20,0043,003000Z,z five five ie three t three nine six good bye one delta t
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:02:33,00:02:39,0:32:33,0:32:39,0044,003000Z,turn right ecttofu four twr
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:06:02,00:06:19,0:36:02,0:36:19,0045,003000Z,tolfa fivezro
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:06:21,00:06:27,0:36:21,0:36:27,0046,003000Z,odfive
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:07:26,00:07:31,0:37:26,0:37:31,0047,003000Z,cutuk ten sixty threete three zero two five
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:07:33,00:07:36,0:37:33,0:37:36,0048,003000Z,six t two  confirmf
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:07:39,00:07:40,0:37:39,0:37:40,0049,003000Z,boro
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:07:59,00:08:09,0:37:59,0:38:09,0050,003000Z,november zero romeo contac tavel aproach one two five pointing one to eve two two
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:08:45,00:08:52,0:38:45,0:38:52,0051,003000Z,e deltat conto apprto eight point throe twof ou sov
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:09:19,00:09:23,0:39:19,0:39:23,0052,003000Z,novemerve three zero two five
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:10:46,00:10:50,0:40:46,0:40:50,0053,003000Z,four v fur
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:10:59,00:11:02,0:40:59,0:41:02,0054,003000Z,ffirmamel two five mike romeo
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:11:03,00:11:15,0:41:03,0:41:15,0055,003000Z,torffouufourr fort
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:11:21,00:11:30,0:41:21,0:41:30,0056,003000Z,etwo fiur mikesuromo squawk zero one three three sis zuluzero one t
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:11:45,00:11:46,0:41:45,0:41:46,0057,003000Z,to
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:12:02,00:12:19,0:42:02,0:42:19,0058,003000Z,sir four four fourfur tmrfoumesmeurrr fourto
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:12:20,00:12:34,0:42:20,0:42:34,0059,003000Z,tth fur fourfour fourfour touortutwofouruufur fr
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:13:22,00:13:33,0:43:22,0:43:33,0060,003000Z,c even eight twoclearedright mitant to
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:15:49,00:15:55,0:45:49,0:45:55,0061,003000Z,kl four fiverto squawk seven one five six maintain t
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:16:05,00:16:14,0:46:05,0:46:14,0062,003000Z,cor four four  one zeromfi maintain sixone zeroonezeroue
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:16:15,00:16:32,0:46:15,0:46:32,0063,003000Z,ufuufufv tower four four two
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:16:41,00:16:51,0:46:41,0:46:51,0064,003000Z,four four fo climb and traffic no t turn left heading two nine zeroclimb fouror four four
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:17:08,00:17:11,0:47:08,0:47:11,0065,003000Z,kar four four cimbing three one zero
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:17:25,00:17:39,0:47:25,0:47:39,0066,003000Z,otour seven eight two clar ttoquak onetu five for six two bo fur teven eight two lear vr cr four five fv fr six to
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:17:41,00:17:45,0:47:41,0:47:45,0067,003000Z,ocource four five we be eight thousand diret
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:18:27,00:18:33,0:48:27,0:48:33,0068,003000Z,ocuerome nine point one five two four four six two
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:19:37,00:19:41,0:49:37,0:49:41,0069,003000Z,c t sixt threconta apcontwo eght poinht three two
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:19:46,00:19:50,0:49:46,0:49:50,0070,003000Z,november five mike romeozci
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:19:51,00:19:53,0:49:51,0:49:53,0071,003000Z,oon four forzero
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:20:27,00:20:37,0:50:27,0:50:37,0072,003000Z,pt forty fu american twenty twentythreerct climbingtn one two thousandt leving two nine zero
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:20:38,00:20:44,0:50:38,0:50:44,0073,003000Z,waeding two nine zro  climbing to four fousand a birdry
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:21:36,00:21:41,0:51:36,0:51:41,0074,003000Z,ofitrcontat romeo pro one two six one zero
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:21:42,00:21:46,0:51:42,0:51:46,0075,003000Z,otomis fot
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:21:50,00:22:02,0:51:50,0:52:02,0076,003000Z,tutoaofourtr n five five fiv
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:22:20,00:22:29,0:52:20,0:52:29,0077,003000Z,mike romeott one three three four seven fourto
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:22:37,00:22:52,0:52:37,0:52:52,0078,003000Z,twenty twenty three turnright heading three one zero three one zero four two tr twenty twenty threetwt fou two ter
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:22:54,00:23:04,0:52:54,0:53:04,0079,003000Z,hm four tw twoonevtouur tz
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:23:52,00:24:05,0:53:52,0:54:05,0080,003000Z,furtretmaintaiing threalfcourse thre tufur two zoe
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:24:52,00:25:00,0:54:52,0:55:00,0081,003000Z,tawr four four coc rome oproach to six four zerone sixzerosa tov four five six to
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:26:57,00:27:09,0:56:57,0:57:09,0082,003000Z,tangopapofrapudpprphtp
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:29:08,00:29:14,0:59:08,0:59:14,0083,003000Z,oscr furtwo on creartl quak ind one three mileocfrfiv
KGSO1-App-Dep-Jun-01-2024-0030Z.wav,00:29:15,00:29:25,0:59:15,0:59:25,0084,003000Z,four t on clear visual approachfv contact r one ine one onesu five ive two ils four toz two two
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:07:16,00:07:22,1:07:16,1:07:22,0085,010000Z,papa coctone two seven point eigt five
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:07:25,00:07:31,1:07:25,1:07:31,0086,010000Z,four to oo two one four fivel three seven zero
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:07:35,00:07:46,1:07:35,1:07:46,0087,010000Z,pmingtin one two
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:08:50,00:08:54,1:08:50,1:08:54,0088,010000Z,tffour
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:08:55,00:08:59,1:08:55,1:08:59,0089,010000Z,pra for approacfr
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:09:07,00:09:11,1:09:07,1:09:11,0090,010000Z,tttt ive fiy
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:09:17,00:09:33,1:09:17,1:09:33,0091,010000Z,erottosvel
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:09:40,00:09:44,1:09:40,1:09:44,0092,010000Z,en squawk zeo one two two
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:09:45,00:09:53,1:09:45,1:09:53,0093,010000Z,w ztwone twofivertwo one ev five  zuu
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:09:57,00:10:10,1:09:57,1:10:10,0094,010000Z,ifr fo fourfvu fur four zero zero november climbinging forhl
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:10:11,00:10:17,1:10:11,1:10:17,0095,010000Z,ottfvt
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:10:21,00:10:32,1:10:21,1:10:32,0096,010000Z,fvefevn tanormifofo f five five fveen fviv fve
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:10:40,00:10:44,1:10:40,1:10:44,0097,010000Z,five seven tlango fliy heading three two zero
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:10:45,00:10:49,1:10:45,1:10:49,0098,010000Z,tavvv
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:11:01,00:11:08,1:11:01,1:11:08,0099,010000Z,otwo contate two eight o two forty
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:11:09,00:11:10,1:11:09,1:11:10,0100,010000Z,goe
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:11:42,00:11:54,1:11:42,1:11:54,0101,010000Z,november zero zero novembertolo quawkmalf four thousand
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:11:55,00:11:57,1:11:55,1:11:57,0102,010000Z,forbrot
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:12:02,00:12:13,1:12:02,1:12:13,0103,010000Z,praha good morningtaf maintain fl
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:12:34,00:12:38,1:12:34,1:12:38,0104,010000Z,hellott
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:13:49,00:14:03,1:13:49,1:14:03,0105,010000Z,five even tango turn left heading two eight zerotobmrinairbutty btlftofve
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:14:52,00:14:57,1:14:52,1:14:57,0106,010000Z,american twetieig zero two te maintain fourto four tor our
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:16:35,00:16:47,1:16:35,1:16:47,0107,010000Z,swiss four four fou fourbe aror f s squa s four thre four four wi sv or w wior
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:16:52,00:16:58,1:16:52,1:16:58,0108,010000Z,ve evn tego tu waying three two zerovev veevvv
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:17:02,00:17:18,1:17:02,1:17:18,0109,010000Z,r four frfrfoxttou totwooofveuf
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:17:30,00:17:36,1:17:30,1:17:36,0110,010000Z,foby
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:18:09,00:18:23,1:18:09,1:18:23,0111,010000Z,ondboard t six f heading one five zero byt two t sequence tmtftuadingcrstr
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:18:25,00:18:31,1:18:25,1:18:31,0112,010000Z,burk oneeigt zero two  maintan three thous branfr one  qua bot seventee miles
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:18:32,00:18:40,1:18:32,1:18:40,0113,010000Z,wi four nine two
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:19:38,00:19:42,1:19:38,1:19:42,0114,010000Z,oubdsx fortd
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:19:46,00:19:49,1:19:46,1:19:49,0115,010000Z,ft four
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:20:08,00:20:13,1:20:08,1:20:13,0116,010000Z,ztwo contact toigh tmogood bye
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:21:01,00:21:10,1:21:01,1:21:10,0117,010000Z,tling two three zerotot zerofive five five five five zero
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:21:26,00:21:33,1:21:26,1:21:33,0118,010000Z,boarsix four eight maintain four thou four thous i four
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:22:06,00:22:24,1:22:06,1:22:24,0119,010000Z,zour four four fu fivefive five five vt one four zeroivee zero two itee zuof
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:22:29,00:22:48,1:22:29,1:22:48,0120,010000Z,i f sixteen the thousand frix ryeffvee
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:23:14,00:23:29,1:23:14,1:23:29,0121,010000Z,ede and clearone
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:25:12,00:25:19,1:25:12,1:25:19,0122,010000Z,minfouroverouand
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:25:20,00:25:25,1:25:20,1:25:25,0123,010000Z,tfour out of four five fffu f
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:25:28,00:25:45,1:25:28,1:25:45,0124,010000Z,treefourfree four zerozerobtefor alttt
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:25:48,00:25:51,1:25:48,1:25:51,0125,010000Z,to four four two zoro
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:26:30,00:26:32,1:26:30,1:26:32,0126,010000Z,r
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:26:33,00:26:42,1:26:33,1:26:42,0127,010000Z,sorryownboard om
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:26:46,00:26:51,1:26:46,1:26:51,0128,010000Z,onboardrfr in
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:26:54,00:26:58,1:26:54,1:26:58,0129,010000Z,so arosu ttw to ot
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:27:41,00:27:49,1:27:41,1:27:49,0130,010000Z,vntr onenine six onefvetro five
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:27:52,00:27:56,1:27:52,1:27:56,0131,010000Z,klo four zero four
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:27:57,00:28:03,1:27:57,1:28:03,0132,010000Z,forofmaintain four thound four toud four five
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:29:41,00:29:56,1:29:41,1:29:56,0133,010000Z,r the ilsafteronboard
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:31:28,00:31:32,1:31:28,1:31:32,0134,010000Z,cumber seven six four three golfsx
KGSO1-App-Dep-Jun-01-2024-0100Z.wav,00:31:33,00:31:39,1:31:33,1:31:39,0135,010000Z,four four three golf betwo
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:01:30,00:01:35,1:31:30,1:31:35,0136,013000Z,cumberseven six four twro golf q
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:01:36,00:01:42,1:31:36,1:31:42,0137,013000Z,two four four tree golf be two
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:03:14,00:03:27,1:33:14,1:33:27,0138,013000Z,in tree mo good byetw o  fiveswi two twotwowo
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:03:33,00:03:37,1:33:33,1:33:37,0139,013000Z,squawk two five six two
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:03:51,00:03:59,1:33:51,1:33:59,0140,013000Z,two four zero to three zero two six fivemter expectdp
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:04:02,00:04:14,1:34:02,1:34:14,0141,013000Z,sixcm one two thousandr zer
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:05:48,00:06:08,1:35:48,1:36:08,0142,013000Z,fofivfvftiiffoer or
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:07:07,00:07:15,1:37:07,1:37:15,0143,013000Z,onethreepoint to lma fourt
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:07:29,00:07:33,1:37:29,1:37:33,0144,013000Z,ertworect cua ils rl six
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:09:39,00:09:48,1:39:39,1:39:48,0145,013000Z,f four thousandl six
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:09:53,00:09:54,1:39:53,1:39:54,0146,013000Z,goe
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:09:58,00:10:04,1:39:58,1:40:04,0147,013000Z,threefr tf
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:10:07,00:10:15,1:40:07,1:40:15,0148,013000Z,seven four two bravo inboundevember four seven two bravo
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:10:17,00:10:27,1:40:17,1:40:27,0149,013000Z,tv bravolumber four seven two braho ooo
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:10:28,00:10:42,1:40:28,1:40:42,0150,013000Z,olfur fourfur
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:11:56,00:12:04,1:41:56,1:42:04,0151,013000Z,tower ws  fourtusand fiver
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:12:07,00:12:12,1:42:07,1:42:12,0152,013000Z,treeo
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:16:23,00:16:37,1:46:23,1:46:37,0153,013000Z,ur fouuourttwofour four fourtfourrurufour four
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:16:40,00:16:47,1:46:40,1:46:47,0154,013000Z,bravovedreefour seven two bao
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:19:14,00:19:20,1:49:14,1:49:20,0155,013000Z,to bravo runway fivecntt nineteen onegod
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:19:21,00:19:26,1:49:21,1:49:26,0156,013000Z,cnt one ine tritoe four
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:20:36,00:20:49,1:50:36,1:50:49,0157,013000Z,tofourour tvvve two two wtwosb bye
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:24:05,00:24:20,1:54:05,1:54:20,0158,013000Z,frfur ffourfurand  squak one six ore
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:24:26,00:24:30,1:54:26,1:54:30,0159,013000Z,twofourf
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:25:40,00:26:06,1:55:40,1:56:06,0160,013000Z,four three golfnfu golfffour three ldtfouvr
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:26:09,00:26:17,1:56:09,1:56:17,0161,013000Z,lotfcross rin six s wix fu
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:26:50,00:26:55,1:56:50,1:56:55,0162,013000Z,tt golf five twreu za
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:27:26,00:27:40,1:57:26,1:57:40,0163,013000Z,f
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:27:42,00:27:56,1:57:42,1:57:56,0164,013000Z,otootutottr to tomfour four four fouror fourfour our four
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:28:37,00:28:38,1:58:37,1:58:38,0165,013000Z,to
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:28:43,00:28:48,1:58:43,1:58:48,0166,013000Z,fivefrr
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:28:51,00:28:56,1:58:51,1:58:56,0167,013000Z,ottwoe
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:30:26,00:30:36,2:00:26,2:00:36,0168,013000Z,f direct a four fur foofev
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:31:25,00:31:41,2:01:25,2:01:41,0169,013000Z,ding zero five zerofoto onetwotuthro four
KGSO1-App-Dep-Jun-01-2024-0130Z.wav,00:31:50,00:31:56,2:01:50,2:01:56,0170,013000Z,totturthro thoud three tout
KGSO1-App-Dep-Jun-01-2024-0200Z.wav,00:00:27,00:00:37,2:00:27,2:00:37,0171,020000Z,decta  four fur foe fe
KGSO1-App-Dep-Jun-01-2024-0200Z.wav,00:01:26,00:01:42,2:01:26,2:01:42,0172,020000Z,ding zero five zerotonetwotouando u
KGSO1-App-Dep-Jun-01-2024-0200Z.wav,00:01:51,00:01:57,2:01:51,2:01:57,0173,020000Z,tuturtro toud three ttt
KGSO1-App-Dep-Jun-01-2024-0200Z.wav,00:02:17,00:02:24,2:02:17,2:02:24,0174,020000Z,appch one tee point te twobyettf
KGSO1-App-Dep-Jun-01-2024-0200Z.wav,00:03:34,00:03:39,2:03:34,2:03:39,0175,020000Z,alo appoat one thre thre point three fivegooe
KGSO1-App-Dep-Jun-01-2024-0200Z.wav,00:03:43,00:04:24,2:03:43,2:04:24,0176,020000Z,utofurzfurfou fur fu
KGSO1-App-Dep-Jun-01-2024-0200Z.wav,00:05:57,00:06:06,2:05:57,2:06:06,0177,020000Z,four three o truffic to follow four milestvene
KGSO1-App-Dep-Jun-01-2024-0200Z.wav,00:06:07,00:06:22,2:06:07,2:06:22,0178,020000Z,tower
KGSO1-App-Dep-Jun-01-2024-0200Z.wav,00:11:08,00:11:23,2:11:08,2:11:23,0179,020000Z,tororntwo bravobl our four eventoothree four
KGSO1-App-Dep-Jun-01-2024-0200Z.wav,00:13:03,00:13:05,2:13:03,2:13:05,0180,020000Z,oe
KGSO1-App-Dep-Jun-01-2024-0200Z.wav,00:13:06,00:13:12,2:13:06,2:13:12,0181,020000Z,approach thro fourtwole
KGSO1-App-Dep-Jun-01-2024-0200Z.wav,00:13:13,00:13:20,2:13:13,2:13:20,0182,020000Z,luotrrur fourfthr zero two ze
KGSO1-App-Dep-Jun-01-2024-0200Z.wav,00:13:21,00:13:46,2:13:21,2:13:46,0183,020000Z,turfrffffuuffourftt
